order_id,customer_id,pizza_id,quantity,date,time,hour_of_day
OR4563520039,371,hawaiian_m,1,07/12/2015,12:04:01,12
OR4563620040,170,cali_ckn_l,1,07/12/2015,12:13:50,12
OR4563720040,118,classic_dlx_m,1,07/12/2015,12:13:50,12
OR4563820040,229,pepperoni_m,1,07/12/2015,12:13:50,12
OR4563920040,160,sicilian_s,1,07/12/2015,12:13:50,12
OR4564020040,160,spicy_ital_m,1,07/12/2015,12:13:50,12
OR4564120040,879,the_greek_l,1,07/12/2015,12:13:50,12
OR4564220041,756,bbq_ckn_s,1,07/12/2015,12:28:26,12
OR4564320041,575,pepperoni_m,1,07/12/2015,12:28:26,12
OR4564420041,770,spicy_ital_s,1,07/12/2015,12:28:26,12
OR4564520041,399,spinach_fet_s,1,07/12/2015,12:28:26,12
OR4564620042,321,four_cheese_m,1,07/12/2015,12:34:39,12
OR4564720043,204,cali_ckn_m,1,07/12/2015,12:36:41,12
OR4564820043,215,cali_ckn_s,1,07/12/2015,12:36:41,12
OR4564920043,48,classic_dlx_m,1,07/12/2015,12:36:41,12
OR4565020043,673,ital_cpcllo_m,1,07/12/2015,12:36:41,12
OR4565120043,179,prsc_argla_m,1,07/12/2015,12:36:41,12
OR4565220044,744,four_cheese_m,1,07/12/2015,12:38:33,12
OR4565320045,185,mexicana_l,1,07/12/2015,12:43:24,12
OR4565420046,147,spicy_ital_s,1,07/12/2015,12:44:37,12
OR4565520047,373,brie_carre_s,1,07/12/2015,12:53:24,12
OR4565620047,793,calabrese_l,1,07/12/2015,12:53:24,12
OR4565720047,350,ckn_pesto_l,1,07/12/2015,12:53:24,12
OR4565820047,594,four_cheese_l,1,07/12/2015,12:53:24,12
OR4565920047,342,ital_supr_l,1,07/12/2015,12:53:24,12
OR4566020047,417,mexicana_s,1,07/12/2015,12:53:24,12
OR4566120047,569,napolitana_m,1,07/12/2015,12:53:24,12
OR4566220047,900,pep_msh_pep_s,1,07/12/2015,12:53:24,12
OR4566320047,697,sicilian_l,1,07/12/2015,12:53:24,12
OR4566420047,660,sicilian_m,1,07/12/2015,12:53:24,12
OR4566520047,530,the_greek_m,2,07/12/2015,12:53:24,12
OR4566620047,706,veggie_veg_l,1,07/12/2015,12:53:24,12
OR4566720048,384,bbq_ckn_m,1,07/12/2015,13:09:20,13
OR4566820048,275,ital_veggie_s,1,07/12/2015,13:09:20,13
OR4566920049,937,veggie_veg_l,1,07/12/2015,13:18:38,13
OR4567020050,912,five_cheese_l,1,07/12/2015,13:29:01,13
OR4567120051,307,veggie_veg_s,1,07/12/2015,13:29:06,13
OR4567220052,229,calabrese_m,1,07/12/2015,13:31:49,13
OR4567320052,681,classic_dlx_m,1,07/12/2015,13:31:49,13
OR4567420052,613,the_greek_m,1,07/12/2015,13:31:49,13
OR4567520053,228,classic_dlx_l,1,07/12/2015,13:57:07,13
OR4567620053,905,pep_msh_pep_s,1,07/12/2015,13:57:07,13
OR4567720054,802,bbq_ckn_m,1,07/12/2015,14:35:45,14
OR4567820054,324,big_meat_s,1,07/12/2015,14:35:45,14
OR4567920054,236,cali_ckn_s,1,07/12/2015,14:35:45,14
OR4568020054,238,sicilian_s,1,07/12/2015,14:35:45,14
OR4568120055,153,mexicana_m,1,07/12/2015,15:16:53,15
OR4568220055,311,southw_ckn_l,1,07/12/2015,15:16:53,15
OR4568320056,134,southw_ckn_l,1,07/12/2015,15:17:20,15
OR4568420057,457,big_meat_s,1,07/12/2015,15:22:35,15
OR4568520057,326,five_cheese_l,1,07/12/2015,15:22:35,15
OR4568620057,332,sicilian_s,1,07/12/2015,15:22:35,15
OR4568720058,240,mediterraneo_s,1,07/12/2015,16:01:24,16
OR4568820059,728,spicy_ital_s,1,07/12/2015,16:02:41,16
OR4568920060,203,big_meat_s,1,07/12/2015,16:05:28,16
OR4569020060,666,classic_dlx_s,1,07/12/2015,16:05:28,16
OR4569120060,300,ital_cpcllo_l,1,07/12/2015,16:05:28,16
OR4569220060,153,thai_ckn_l,1,07/12/2015,16:05:28,16
OR4569320061,951,ckn_alfredo_l,1,07/12/2015,16:15:25,16
OR4569420061,403,hawaiian_l,1,07/12/2015,16:15:25,16
OR4569520061,788,prsc_argla_m,1,07/12/2015,16:15:25,16
OR4569620061,731,thai_ckn_l,1,07/12/2015,16:15:25,16
OR4569720062,33,spicy_ital_m,1,07/12/2015,16:53:25,16
OR4569820062,827,spinach_supr_l,1,07/12/2015,16:53:25,16
OR4569920063,362,mexicana_m,1,07/12/2015,16:58:34,16
OR4570020063,659,spinach_fet_m,1,07/12/2015,16:58:34,16
OR4570120064,288,four_cheese_l,1,07/12/2015,17:10:00,17
OR4570220064,613,ital_supr_l,1,07/12/2015,17:10:00,17
OR4570320064,134,mediterraneo_l,1,07/12/2015,17:10:00,17
OR4570420064,968,veggie_veg_l,1,07/12/2015,17:10:00,17
OR4570520065,602,cali_ckn_m,1,07/12/2015,17:30:26,17
OR4570620065,500,five_cheese_l,1,07/12/2015,17:30:26,17
OR4570720065,483,pepperoni_l,1,07/12/2015,17:30:26,17
OR4570820065,799,spicy_ital_l,1,07/12/2015,17:30:26,17
OR4570920066,185,ital_cpcllo_m,1,07/12/2015,17:40:43,17
OR4571020066,234,napolitana_s,1,07/12/2015,17:40:43,17
OR4571120067,807,four_cheese_l,1,07/12/2015,17:47:29,17
OR4571220067,231,spinach_fet_l,1,07/12/2015,17:47:29,17
OR4571320068,492,ckn_alfredo_l,1,07/12/2015,17:54:29,17
OR4571420069,834,hawaiian_l,1,07/12/2015,17:58:30,17
OR4571520069,47,mexicana_l,1,07/12/2015,17:58:30,17
OR4571620070,347,four_cheese_l,1,07/12/2015,18:12:27,18
OR4571720070,882,hawaiian_l,1,07/12/2015,18:12:27,18
OR4571820070,914,napolitana_l,1,07/12/2015,18:12:27,18
OR4571920070,816,spicy_ital_l,1,07/12/2015,18:12:27,18
OR4572020071,337,ital_veggie_m,1,07/12/2015,18:19:34,18
OR4572120072,860,bbq_ckn_m,1,07/12/2015,18:31:23,18
OR4572220072,674,mexicana_m,1,07/12/2015,18:31:23,18
OR4572320072,600,prsc_argla_s,1,07/12/2015,18:31:23,18
OR4572420072,131,sicilian_l,1,07/12/2015,18:31:23,18
OR4572520073,923,calabrese_s,1,07/12/2015,18:48:28,18
OR4572620073,803,mexicana_s,1,07/12/2015,18:48:28,18
OR4572720074,160,five_cheese_l,1,07/12/2015,18:49:43,18
OR4572820074,440,napolitana_s,1,07/12/2015,18:49:43,18
OR4572920074,732,spinach_fet_m,1,07/12/2015,18:49:43,18
OR4573020075,18,ital_veggie_m,1,07/12/2015,18:59:31,18
OR4573120075,612,ital_veggie_s,1,07/12/2015,18:59:31,18
OR4573220075,508,southw_ckn_m,1,07/12/2015,18:59:31,18
OR4573320076,375,ital_cpcllo_s,1,07/12/2015,19:04:34,19
OR4573420076,787,ital_supr_m,1,07/12/2015,19:04:34,19
OR4573520077,186,pep_msh_pep_s,1,07/12/2015,19:27:08,19
OR4573620077,797,southw_ckn_s,1,07/12/2015,19:27:08,19
OR4573720078,107,pepperoni_m,1,07/12/2015,19:37:32,19
OR4573820078,253,spicy_ital_m,1,07/12/2015,19:37:32,19
OR4573920079,459,classic_dlx_m,1,07/12/2015,19:45:45,19
OR4574020079,525,spinach_supr_s,1,07/12/2015,19:45:45,19
OR4574120080,399,big_meat_s,2,07/12/2015,19:50:05,19
OR4574220080,935,sicilian_m,1,07/12/2015,19:50:05,19
OR4574320081,689,four_cheese_l,1,07/12/2015,20:03:29,20
OR4574420082,454,prsc_argla_m,1,07/12/2015,20:10:30,20
OR4574520083,230,bbq_ckn_s,1,07/12/2015,20:15:39,20
OR4574620084,132,big_meat_s,1,07/12/2015,20:18:27,20
OR4574720084,741,sicilian_m,1,07/12/2015,20:18:27,20
OR4574820084,92,spicy_ital_l,1,07/12/2015,20:18:27,20
OR4574920085,716,the_greek_l,1,07/12/2015,20:25:55,20
OR4575020085,379,veggie_veg_s,1,07/12/2015,20:25:55,20
OR4575120086,619,big_meat_s,1,07/12/2015,20:28:46,20
OR4575220086,35,four_cheese_l,1,07/12/2015,20:28:46,20
OR4575320086,464,hawaiian_s,1,07/12/2015,20:28:46,20
OR4575420087,348,spicy_ital_s,1,07/12/2015,20:42:09,20
OR4575520088,169,classic_dlx_m,1,07/12/2015,20:47:15,20
OR4575620088,672,four_cheese_l,1,07/12/2015,20:47:15,20
OR4575720088,436,peppr_salami_s,1,07/12/2015,20:47:15,20
OR4575820088,612,spinach_supr_l,1,07/12/2015,20:47:15,20
OR4575920089,113,hawaiian_l,1,07/12/2015,20:53:21,20
OR4576020089,519,ital_supr_l,1,07/12/2015,20:53:21,20
OR4576120089,277,spin_pesto_s,1,07/12/2015,20:53:21,20
OR4576220089,501,thai_ckn_l,1,07/12/2015,20:53:21,20
OR4576320090,292,big_meat_s,1,07/12/2015,21:47:03,21
OR4576420090,908,prsc_argla_l,1,07/12/2015,21:47:03,21
OR4576520090,153,southw_ckn_l,1,07/12/2015,21:47:03,21
OR4576620090,30,thai_ckn_l,1,07/12/2015,21:47:03,21
OR4576720091,816,napolitana_s,1,07/12/2015,21:52:50,21
OR4576820091,297,spin_pesto_s,1,07/12/2015,21:52:50,21
OR4576920092,363,five_cheese_l,1,07/12/2015,22:28:01,22
OR4577020093,397,cali_ckn_m,1,07/12/2015,22:47:51,22
OR4577120093,519,cali_ckn_s,1,07/12/2015,22:47:51,22
OR4577220093,166,pep_msh_pep_l,1,07/12/2015,22:47:51,22
OR4577320094,304,hawaiian_m,1,08/12/2015,11:19:12,11
OR4577420094,691,ital_veggie_l,1,08/12/2015,11:19:12,11
OR4577520094,534,pep_msh_pep_l,1,08/12/2015,11:19:12,11
OR4577620095,69,bbq_ckn_s,1,08/12/2015,11:30:24,11
OR4577720095,556,five_cheese_l,1,08/12/2015,11:30:24,11
OR4577820096,725,mexicana_l,1,08/12/2015,11:53:26,11
OR4577920097,942,pepperoni_m,1,08/12/2015,12:04:03,12
OR4578020098,680,pepperoni_m,1,08/12/2015,12:04:54,12
OR4578120099,306,pepperoni_m,2,08/12/2015,12:28:25,12
OR4578220099,285,sicilian_l,1,08/12/2015,12:28:25,12
OR4578320100,39,classic_dlx_m,1,08/12/2015,12:35:08,12
OR4578420100,6,mexicana_l,1,08/12/2015,12:35:08,12
OR4578520100,174,sicilian_m,1,08/12/2015,12:35:08,12
OR4578620101,491,ital_supr_m,1,08/12/2015,12:36:44,12
OR4578720102,827,napolitana_l,1,08/12/2015,12:40:29,12
OR4578820103,764,napolitana_l,1,08/12/2015,12:51:28,12
OR4578920104,913,four_cheese_l,1,08/12/2015,13:08:48,13
OR4579020104,307,hawaiian_l,1,08/12/2015,13:08:48,13
OR4579120104,197,ital_supr_s,1,08/12/2015,13:08:48,13
OR4579220105,513,five_cheese_l,1,08/12/2015,13:24:41,13
OR4579320105,315,ital_supr_l,1,08/12/2015,13:24:41,13
OR4579420105,143,spinach_fet_s,1,08/12/2015,13:24:41,13
OR4579520106,650,classic_dlx_m,1,08/12/2015,13:24:44,13
OR4579620106,635,four_cheese_m,1,08/12/2015,13:24:44,13
OR4579720106,4,pep_msh_pep_s,1,08/12/2015,13:24:44,13
OR4579820106,90,soppressata_m,1,08/12/2015,13:24:44,13
OR4579920107,48,spicy_ital_l,1,08/12/2015,13:29:58,13
OR4580020107,641,spinach_supr_s,1,08/12/2015,13:29:58,13
OR4580120108,678,bbq_ckn_l,1,08/12/2015,13:33:45,13
OR4580220108,653,bbq_ckn_m,1,08/12/2015,13:33:45,13
OR4580320108,897,ckn_alfredo_s,1,08/12/2015,13:33:45,13
OR4580420108,624,hawaiian_l,1,08/12/2015,13:33:45,13
OR4580520108,436,pepperoni_s,1,08/12/2015,13:33:45,13
OR4580620108,520,peppr_salami_m,1,08/12/2015,13:33:45,13
OR4580720108,27,southw_ckn_l,1,08/12/2015,13:33:45,13
OR4580820108,224,southw_ckn_m,1,08/12/2015,13:33:45,13
OR4580920108,332,the_greek_xl,1,08/12/2015,13:33:45,13
OR4581020109,488,classic_dlx_m,1,08/12/2015,13:34:16,13
OR4581120110,209,napolitana_s,1,08/12/2015,13:41:14,13
OR4581220111,865,sicilian_s,1,08/12/2015,13:41:22,13
OR4581320111,650,southw_ckn_l,1,08/12/2015,13:41:22,13
OR4581420111,95,thai_ckn_l,1,08/12/2015,13:41:22,13
OR4581520112,842,brie_carre_s,1,08/12/2015,13:53:07,13
OR4581620113,914,cali_ckn_l,1,08/12/2015,13:53:36,13
OR4581720113,155,spinach_fet_l,1,08/12/2015,13:53:36,13
OR4581820113,176,spinach_fet_m,1,08/12/2015,13:53:36,13
OR4581920113,146,spinach_fet_s,1,08/12/2015,13:53:36,13
OR4582020114,614,ital_supr_l,1,08/12/2015,15:21:00,15
OR4582120114,670,mexicana_l,1,08/12/2015,15:21:00,15
OR4582220114,870,peppr_salami_l,1,08/12/2015,15:21:00,15
OR4582320114,360,thai_ckn_l,1,08/12/2015,15:21:00,15
OR4582420115,457,spicy_ital_s,1,08/12/2015,15:34:18,15
OR4582520116,278,peppr_salami_m,1,08/12/2015,16:20:17,16
OR4582620116,738,spicy_ital_l,1,08/12/2015,16:20:17,16
OR4582720117,941,soppressata_m,1,08/12/2015,16:21:38,16
OR4582820117,715,southw_ckn_m,1,08/12/2015,16:21:38,16
OR4582920117,554,spicy_ital_l,1,08/12/2015,16:21:38,16
OR4583020118,745,cali_ckn_m,1,08/12/2015,16:31:36,16
OR4583120118,903,four_cheese_m,1,08/12/2015,16:31:36,16
OR4583220118,996,pepperoni_m,1,08/12/2015,16:31:36,16
OR4583320118,958,soppressata_s,1,08/12/2015,16:31:36,16
OR4583420119,587,ital_cpcllo_m,1,08/12/2015,16:34:19,16
OR4583520119,283,ital_supr_m,1,08/12/2015,16:34:19,16
OR4583620119,651,mediterraneo_m,1,08/12/2015,16:34:19,16
OR4583720119,511,peppr_salami_s,1,08/12/2015,16:34:19,16
OR4583820120,739,mexicana_m,1,08/12/2015,16:44:06,16
OR4583920121,37,calabrese_m,1,08/12/2015,17:01:04,17
OR4584020121,43,thai_ckn_l,1,08/12/2015,17:01:04,17
OR4584120122,219,classic_dlx_m,1,08/12/2015,17:30:23,17
OR4584220122,713,veggie_veg_l,1,08/12/2015,17:30:23,17
OR4584320123,294,hawaiian_l,1,08/12/2015,17:42:18,17
OR4584420123,452,mexicana_m,1,08/12/2015,17:42:18,17
OR4584520124,694,calabrese_m,1,08/12/2015,17:45:12,17
OR4584620124,147,spinach_fet_m,1,08/12/2015,17:45:12,17
OR4584720124,450,veggie_veg_s,1,08/12/2015,17:45:12,17
OR4584820125,684,classic_dlx_s,1,08/12/2015,18:12:47,18
OR4584920125,179,ital_supr_m,1,08/12/2015,18:12:47,18
OR4585020126,892,prsc_argla_m,1,08/12/2015,18:18:32,18
OR4585120127,284,pep_msh_pep_s,1,08/12/2015,18:23:57,18
OR4585220128,346,calabrese_m,1,08/12/2015,18:32:33,18
OR4585320128,865,ital_veggie_s,1,08/12/2015,18:32:33,18
OR4585420128,309,peppr_salami_l,1,08/12/2015,18:32:33,18
OR4585520128,159,thai_ckn_m,1,08/12/2015,18:32:33,18
OR4585620129,776,green_garden_s,1,08/12/2015,18:36:39,18
OR4585720130,78,calabrese_l,1,08/12/2015,19:06:18,19
OR4585820130,588,four_cheese_m,1,08/12/2015,19:06:18,19
OR4585920131,330,ckn_alfredo_l,1,08/12/2015,19:33:43,19
OR4586020131,721,prsc_argla_m,1,08/12/2015,19:33:43,19
OR4586120132,409,cali_ckn_l,1,08/12/2015,19:49:39,19
OR4586220132,639,ckn_alfredo_m,1,08/12/2015,19:49:39,19
OR4586320132,265,southw_ckn_l,1,08/12/2015,19:49:39,19
OR4586420132,310,thai_ckn_m,1,08/12/2015,19:49:39,19
OR4586520133,86,peppr_salami_l,1,08/12/2015,19:50:29,19
OR4586620134,181,sicilian_l,1,08/12/2015,19:51:52,19
OR4586720134,123,spicy_ital_l,1,08/12/2015,19:51:52,19
OR4586820134,118,the_greek_l,1,08/12/2015,19:51:52,19
OR4586920135,360,classic_dlx_l,1,08/12/2015,19:57:15,19
OR4587020135,833,thai_ckn_l,1,08/12/2015,19:57:15,19
OR4587120136,654,napolitana_m,1,08/12/2015,20:01:01,20
OR4587220136,998,prsc_argla_l,1,08/12/2015,20:01:01,20
OR4587320137,43,four_cheese_l,1,08/12/2015,20:19:01,20
OR4587420138,923,big_meat_s,1,08/12/2015,20:20:00,20
OR4587520138,121,five_cheese_l,1,08/12/2015,20:20:00,20
OR4587620139,632,four_cheese_l,1,08/12/2015,20:28:45,20
OR4587720139,885,spinach_supr_m,1,08/12/2015,20:28:45,20
OR4587820140,942,cali_ckn_s,1,08/12/2015,21:40:56,21
OR4587920141,308,hawaiian_l,1,08/12/2015,21:49:37,21
OR4588020142,641,big_meat_s,1,08/12/2015,22:09:00,22
OR4588120143,11,ckn_alfredo_m,1,08/12/2015,22:25:50,22
OR4588220144,850,sicilian_s,1,09/12/2015,11:34:18,11
OR4588320145,44,big_meat_s,1,09/12/2015,11:50:30,11
OR4588420145,859,pepperoni_s,1,09/12/2015,11:50:30,11
OR4588520146,498,soppressata_s,1,09/12/2015,11:55:19,11
OR4588620147,518,prsc_argla_m,1,09/12/2015,12:01:20,12
OR4588720147,750,southw_ckn_l,1,09/12/2015,12:01:20,12
OR4588820148,751,ckn_alfredo_m,1,09/12/2015,12:04:49,12
OR4588920148,724,classic_dlx_m,1,09/12/2015,12:04:49,12
OR4589020148,694,pepperoni_s,1,09/12/2015,12:04:49,12
OR4589120148,893,spicy_ital_m,1,09/12/2015,12:04:49,12
OR4589220149,890,classic_dlx_m,1,09/12/2015,12:10:13,12
OR4589320150,388,brie_carre_s,1,09/12/2015,12:10:52,12
OR4589420150,673,ital_supr_s,1,09/12/2015,12:10:52,12
OR4589520150,976,pep_msh_pep_s,1,09/12/2015,12:10:52,12
OR4589620151,40,mexicana_m,1,09/12/2015,12:23:45,12
OR4589720152,811,bbq_ckn_s,1,09/12/2015,12:24:30,12
OR4589820152,260,ckn_alfredo_m,1,09/12/2015,12:24:30,12
OR4589920152,567,southw_ckn_l,1,09/12/2015,12:24:30,12
OR4590020152,401,the_greek_m,1,09/12/2015,12:24:30,12
OR4590120153,911,cali_ckn_l,1,09/12/2015,12:44:33,12
OR4590220153,216,ital_veggie_m,1,09/12/2015,12:44:33,12
OR4590320153,440,the_greek_m,1,09/12/2015,12:44:33,12
OR4590420154,281,classic_dlx_l,1,09/12/2015,12:51:56,12
OR4590520154,364,prsc_argla_l,1,09/12/2015,12:51:56,12
OR4590620155,921,ital_cpcllo_l,1,09/12/2015,12:54:04,12
OR4590720156,807,four_cheese_l,1,09/12/2015,13:05:17,13
OR4590820156,363,pepperoni_m,1,09/12/2015,13:05:17,13
OR4590920157,632,veggie_veg_l,1,09/12/2015,13:10:25,13
OR4591020158,248,peppr_salami_s,1,09/12/2015,13:12:23,13
OR4591120159,910,peppr_salami_m,1,09/12/2015,13:12:50,13
OR4591220160,673,cali_ckn_l,1,09/12/2015,13:18:31,13
OR4591320161,244,bbq_ckn_s,1,09/12/2015,13:20:50,13
OR4591420161,908,hawaiian_s,1,09/12/2015,13:20:50,13
OR4591520161,720,pep_msh_pep_m,1,09/12/2015,13:20:50,13
OR4591620161,719,peppr_salami_m,1,09/12/2015,13:20:50,13
OR4591720162,689,prsc_argla_s,1,09/12/2015,13:24:22,13
OR4591820163,349,cali_ckn_m,1,09/12/2015,13:41:22,13
OR4591920163,363,green_garden_s,1,09/12/2015,13:41:22,13
OR4592020163,679,hawaiian_s,1,09/12/2015,13:41:22,13
OR4592120163,45,ital_cpcllo_s,1,09/12/2015,13:41:22,13
OR4592220163,719,ital_supr_l,1,09/12/2015,13:41:22,13
OR4592320163,80,mexicana_m,1,09/12/2015,13:41:22,13
OR4592420163,911,napolitana_m,1,09/12/2015,13:41:22,13
OR4592520163,817,pepperoni_m,1,09/12/2015,13:41:22,13
OR4592620163,397,peppr_salami_l,1,09/12/2015,13:41:22,13
OR4592720163,915,southw_ckn_m,1,09/12/2015,13:41:22,13
OR4592820163,188,southw_ckn_s,1,09/12/2015,13:41:22,13
OR4592920163,34,spinach_supr_m,1,09/12/2015,13:41:22,13
OR4593020163,747,spinach_supr_s,1,09/12/2015,13:41:22,13
OR4593120163,99,thai_ckn_l,1,09/12/2015,13:41:22,13
OR4593220163,567,veggie_veg_m,1,09/12/2015,13:41:22,13
OR4593320164,412,bbq_ckn_l,1,09/12/2015,13:56:09,13
OR4593420164,490,mexicana_m,1,09/12/2015,13:56:09,13
OR4593520164,741,soppressata_m,1,09/12/2015,13:56:09,13
OR4593620164,738,the_greek_m,1,09/12/2015,13:56:09,13
OR4593720165,68,hawaiian_l,1,09/12/2015,14:24:18,14
OR4593820166,841,sicilian_s,1,09/12/2015,14:37:14,14
OR4593920167,369,four_cheese_m,1,09/12/2015,14:56:09,14
OR4594020167,430,spicy_ital_l,1,09/12/2015,14:56:09,14
OR4594120167,288,spinach_fet_s,1,09/12/2015,14:56:09,14
OR4594220168,913,ital_cpcllo_l,1,09/12/2015,15:04:39,15
OR4594320168,313,pepperoni_s,1,09/12/2015,15:04:39,15
OR4594420168,625,spinach_supr_m,1,09/12/2015,15:04:39,15
OR4594520169,251,big_meat_s,1,09/12/2015,15:04:51,15
OR4594620169,272,calabrese_l,1,09/12/2015,15:04:51,15
OR4594720169,559,cali_ckn_l,1,09/12/2015,15:04:51,15
OR4594820169,75,ital_veggie_m,1,09/12/2015,15:04:51,15
OR4594920169,947,napolitana_l,2,09/12/2015,15:04:51,15
OR4595020169,424,southw_ckn_l,2,09/12/2015,15:04:51,15
OR4595120169,12,spicy_ital_m,2,09/12/2015,15:04:51,15
OR4595220169,845,spicy_ital_s,1,09/12/2015,15:04:51,15
OR4595320169,497,spinach_supr_s,1,09/12/2015,15:04:51,15
OR4595420169,227,thai_ckn_l,1,09/12/2015,15:04:51,15
OR4595520170,187,mexicana_l,1,09/12/2015,15:21:09,15
OR4595620171,249,big_meat_s,1,09/12/2015,15:32:44,15
OR4595720171,726,mexicana_m,1,09/12/2015,15:32:44,15
OR4595820171,885,the_greek_s,1,09/12/2015,15:32:44,15
OR4595920172,67,green_garden_s,1,09/12/2015,15:44:45,15
OR4596020173,608,bbq_ckn_l,1,09/12/2015,15:47:50,15
OR4596120173,284,classic_dlx_s,1,09/12/2015,15:47:50,15
OR4596220173,456,sicilian_l,1,09/12/2015,15:47:50,15
OR4596320174,539,hawaiian_s,1,09/12/2015,16:02:01,16
OR4596420175,56,sicilian_l,1,09/12/2015,16:37:07,16
OR4596520175,853,southw_ckn_l,1,09/12/2015,16:37:07,16
OR4596620176,635,cali_ckn_l,1,09/12/2015,16:47:10,16
OR4596720176,684,pepperoni_l,1,09/12/2015,16:47:10,16
OR4596820176,990,pepperoni_m,1,09/12/2015,16:47:10,16
OR4596920177,135,ital_veggie_s,1,09/12/2015,16:57:07,16
OR4597020178,876,pep_msh_pep_l,1,09/12/2015,17:05:42,17
OR4597120178,753,veggie_veg_m,1,09/12/2015,17:05:42,17
OR4597220179,729,big_meat_s,1,09/12/2015,17:11:36,17
OR4597320179,29,ital_cpcllo_s,1,09/12/2015,17:11:36,17
OR4597420179,685,southw_ckn_l,1,09/12/2015,17:11:36,17
OR4597520179,396,southw_ckn_m,1,09/12/2015,17:11:36,17
OR4597620180,384,spicy_ital_m,1,09/12/2015,17:13:46,17
OR4597720180,664,spinach_fet_l,1,09/12/2015,17:13:46,17
OR4597820181,606,hawaiian_m,1,09/12/2015,17:19:13,17
OR4597920181,871,pep_msh_pep_l,1,09/12/2015,17:19:13,17
OR4598020182,390,brie_carre_s,1,09/12/2015,17:21:45,17
OR4598120183,179,hawaiian_s,1,09/12/2015,17:31:21,17
OR4598220183,52,veggie_veg_s,1,09/12/2015,17:31:21,17
OR4598320184,975,cali_ckn_m,1,09/12/2015,17:42:21,17
OR4598420184,792,peppr_salami_l,1,09/12/2015,17:42:21,17
OR4598520185,472,big_meat_s,1,09/12/2015,17:56:49,17
OR4598620185,313,hawaiian_m,1,09/12/2015,17:56:49,17
OR4598720186,438,green_garden_s,1,09/12/2015,18:02:28,18
OR4598820187,602,mexicana_l,1,09/12/2015,18:12:33,18
OR4598920187,516,southw_ckn_l,1,09/12/2015,18:12:33,18
OR4599020188,778,four_cheese_l,1,09/12/2015,18:17:58,18
OR4599120188,222,ital_supr_l,1,09/12/2015,18:17:58,18
OR4599220188,283,ital_supr_m,1,09/12/2015,18:17:58,18
OR4599320188,136,peppr_salami_s,1,09/12/2015,18:17:58,18
OR4599420189,133,green_garden_m,1,09/12/2015,18:28:50,18
OR4599520190,296,big_meat_s,1,09/12/2015,18:29:35,18
OR4599620190,824,soppressata_l,1,09/12/2015,18:29:35,18
OR4599720191,94,classic_dlx_s,1,09/12/2015,18:49:37,18
OR4599820191,409,hawaiian_s,1,09/12/2015,18:49:37,18
OR4599920191,664,veggie_veg_m,1,09/12/2015,18:49:37,18
OR4600020192,719,five_cheese_l,1,09/12/2015,18:57:57,18
OR4600120192,520,prsc_argla_m,1,09/12/2015,18:57:57,18
OR4600220192,882,spicy_ital_l,1,09/12/2015,18:57:57,18
OR4600320193,747,four_cheese_l,1,09/12/2015,19:12:43,19
OR4600420194,184,hawaiian_s,1,09/12/2015,19:14:40,19
OR4600520194,945,napolitana_m,1,09/12/2015,19:14:40,19
OR4600620194,42,prsc_argla_l,1,09/12/2015,19:14:40,19
OR4600720194,879,spin_pesto_s,1,09/12/2015,19:14:40,19
OR4600820195,187,ital_cpcllo_m,1,09/12/2015,19:25:09,19
OR4600920196,925,bbq_ckn_l,1,09/12/2015,19:29:01,19
OR4601020196,628,five_cheese_l,1,09/12/2015,19:29:01,19
OR4601120197,351,hawaiian_s,1,09/12/2015,19:38:30,19
OR4601220197,940,pepperoni_m,1,09/12/2015,19:38:30,19
OR4601320198,936,cali_ckn_s,1,09/12/2015,19:40:36,19
OR4601420198,703,ckn_pesto_s,1,09/12/2015,19:40:36,19
OR4601520199,356,pepperoni_l,1,09/12/2015,20:02:37,20
OR4601620199,386,peppr_salami_s,1,09/12/2015,20:02:37,20
OR4601720199,842,sicilian_l,1,09/12/2015,20:02:37,20
OR4601820200,36,four_cheese_l,1,09/12/2015,20:05:38,20
OR4601920200,84,hawaiian_m,1,09/12/2015,20:05:38,20
OR4602020200,228,pep_msh_pep_m,1,09/12/2015,20:05:38,20
OR4602120201,447,ckn_alfredo_l,1,09/12/2015,20:07:14,20
OR4602220202,78,four_cheese_l,1,09/12/2015,20:27:02,20
OR4602320202,377,green_garden_s,1,09/12/2015,20:27:02,20
OR4602420202,156,hawaiian_s,1,09/12/2015,20:27:02,20
OR4602520202,332,napolitana_m,1,09/12/2015,20:27:02,20
OR4602620203,566,thai_ckn_l,1,09/12/2015,20:34:29,20
OR4602720204,984,bbq_ckn_l,1,09/12/2015,20:36:55,20
OR4602820204,875,pepperoni_m,2,09/12/2015,20:36:55,20
OR4602920204,590,soppressata_s,1,09/12/2015,20:36:55,20
OR4603020205,617,cali_ckn_s,1,09/12/2015,20:58:43,20
OR4603120205,279,peppr_salami_l,1,09/12/2015,20:58:43,20
OR4603220206,724,green_garden_m,1,09/12/2015,21:01:25,21
OR4603320207,845,spicy_ital_l,1,09/12/2015,21:04:13,21
OR4603420207,131,veggie_veg_l,1,09/12/2015,21:04:13,21
OR4603520208,669,cali_ckn_s,1,09/12/2015,22:44:50,22
OR4603620208,339,thai_ckn_l,1,09/12/2015,22:44:50,22
OR4603720208,605,thai_ckn_m,1,09/12/2015,22:44:50,22
OR4603820209,434,ital_supr_m,1,10/12/2015,11:24:50,11
OR4603920210,955,soppressata_s,1,10/12/2015,11:35:25,11
